
-0.1700846706006510E+02,0.2123267797804154E-02,-0.6120453534905185E+01,-0.8519199592422612E-04,,,-0.1698202243029735E+01,0.1589842724182223E-01,,,
-0.1692864670809990E+02,0.6234154288704984E-01,-0.5943373108850070E+01,-0.2185782835759172E-03,,,0.1698202243029735E+01,0.1589842724182223E-01,,,
-0.1692864656663175E+02,-0.5186466713351936E-01,-0.5675481066997935E+01,-0.3474085491577800E-03,,,,,,,
-0.1676907157706805E+02,0.6399986942397304E-01,-0.5403972656052850E+01,-0.4788981613112991E-03,,,,,,,
-0.1676907116828080E+02,-0.4938786962019757E-01,-0.5180975413186310E+01,-0.5828697541796371E-03,,,,,,,
-0.1660950132875845E+02,0.6537710342298891E-01,-0.4984424251274074E+01,-0.6683970963518584E-03,,,,,,,
-0.1660950068376410E+02,-0.4786840658246864E-01,-0.4787788167773835E+01,-0.7519331453225494E-03,,,,,,,
-0.1644971979986290E+02,0.6620267755026162E-01,-0.4591069554106245E+01,-0.8371171731986082E-03,,,,,,,
-0.1644971894948780E+02,-0.4648012648441326E-01,-0.4394270625579304E+01,-0.9164468825976233E-03,,,,,,,
-0.1628958110201235E+02,0.6694868301582904E-01,-0.4197393412400330E+01,-0.9868728784116188E-03,,,,,,,
-0.1628958007675040E+02,-0.4543115118660356E-01,-0.4000439750687880E+01,-0.1046936868402880E-02,,,,,,,
-0.1612900472028925E+02,0.6741826069828198E-01,-0.3803411273483700E+01,-0.1095490097807400E-02,,,,,,,
-0.1612900355032535E+02,-0.4438253848390237E-01,-0.3606309401764700E+01,-0.1132282217257849E-02,,,,,,,
-0.1596797061174045E+02,0.6774866598715605E-01,-0.3409135335454880E+01,-0.1158536690910914E-02,,,,,,,
-0.1596796932704365E+02,-0.4339908957433741E-01,-0.3211890044437270E+01,-0.1176619606746788E-02,,,,,,,
-0.1580651430388980E+02,0.6839837986206211E-01,-0.3014574259565890E+01,-0.1189159636998453E-02,,,,,,,
-0.1580651293437625E+02,-0.4288396458185861E-01,-0.2817188463677705E+01,-0.1199923433897327E-02,,,,,,,
-0.1564472199325055E+02,0.6888212903863866E-01,-0.2619732882604565E+01,-0.1215601551038083E-02,,,,,,,
-0.1564472056901675E+02,-0.4231276608008695E-01,-0.2422207476185145E+01,-0.1246362920687495E-02,,,,,,,
-0.1548272564383810E+02,0.6962754684817221E-01,-0.2224611929276900E+01,-0.1305789578822118E-02,,,,,,,
-0.1548272419546395E+02,-0.4208740069330400E-01,-0.2026945642768020E+01,-0.1409643926078912E-02,,,,,,,
-0.1532069691975770E+02,0.6992234209873184E-01,-0.1829207724589365E+01,-0.1596627494498089E-02,,,,,,,
-0.1532069547867770E+02,-0.4148621666760464E-01,-0.1631396980726420E+01,-0.1854436841928037E-02,,,,,,,
-0.1515874102707905E+02,0.7052142838446977E-01,-0.1433511906231240E+01,-0.2210115313415299E-02,,,,,,,
-0.1515873962587550E+02,-0.4126200900747422E-01,-0.1235550676234400E+01,-0.2677507950626128E-02,,,,,,,
-0.1499672808762250E+02,0.7205005410389974E-01,-0.1037511136956944E+01,-0.3249180278694358E-02,,,,,,,
-0.1499672676006100E+02,-0.4200250734371228E-01,-0.8393907967223244E+00,-0.4053931042783719E-02,,,,,,,
-0.1483440459941815E+02,0.7300817440746045E-01,-0.7081118825686514E+00,-0.4408611364085093E-02,,,,,,,
-0.1483440338049885E+02,-0.4221288252826592E-01,0.7081118825686514E+00,-0.4408611364085093E-02,,,,,,,
-0.1467159498913675E+02,0.7378123302495042E-01,0.8393907967223244E+00,-0.4053931042783719E-02,,,,,,,
-0.1467159391529265E+02,-0.4227756233373980E-01,0.1037511136956944E+01,-0.3249180278694358E-02,,,,,,,
-0.1450823038755115E+02,0.7445879320710529E-01,0.1235550676234400E+01,-0.2677507950626128E-02,,,,,,,
-0.1450822949679310E+02,-0.4227649775862304E-01,0.1433511906231240E+01,-0.2210115313415299E-02,,,,,,,
-0.1434435816602990E+02,0.7503393500935435E-01,0.1631396980726420E+01,-0.1854436841928037E-02,,,,,,,
-0.1434435749801450E+02,-0.4220178594586435E-01,0.1829207724589365E+01,-0.1596627494498089E-02,,,,,,,
-0.1418015147303125E+02,0.7582144380590299E-01,0.2026945642768020E+01,-0.1409643926078912E-02,,,,,,,
-0.1418015106905130E+02,-0.4235879470079860E-01,0.2224611929276900E+01,-0.1305789578822118E-02,,,,,,,
-0.1401586455089375E+02,0.7655378446163129E-01,0.2422207476185145E+01,-0.1246362920687495E-02,,,,,,,
-0.1401586445383860E+02,-0.4247879889859313E-01,0.2619732882604565E+01,-0.1215601551038083E-02,,,,,,,
-0.1385154112579815E+02,-0.4257770019800941E-01,0.2817188463677705E+01,-0.1199923433897327E-02,,,,,,,
-0.1385154087122615E+02,0.7724590048827257E-01,0.3014574259565890E+01,-0.1189159636998453E-02,,,,,,,
-0.1368694929348460E+02,-0.4268736620717031E-01,0.3211890044437270E+01,-0.1176619606746788E-02,,,,,,,
-0.1368694864036520E+02,0.7793378364670808E-01,0.3409135335454880E+01,-0.1158536690910914E-02,,,,,,,
-0.1352185678757580E+02,-0.4272413202586921E-01,0.3606309401764700E+01,-0.1132282217257849E-02,,,,,,,
-0.1352185568656175E+02,0.7853129433047012E-01,0.3803411273483700E+01,-0.1095490097807400E-02,,,,,,,
-0.1335613093306520E+02,-0.4299640301504420E-01,0.4000439750687880E+01,-0.1046936868402880E-02,,,,,,,
-0.1335612933239515E+02,0.7935272862744648E-01,0.4197393412400330E+01,-0.9868728784116188E-03,,,,,,,
-0.1318974428757885E+02,-0.4331838277752881E-01,0.4394270625579304E+01,-0.9164468825976233E-03,,,,,,,
-0.1318974213326025E+02,0.8021444869094539E-01,0.4591069554106245E+01,-0.8371171731986082E-03,,,,,,,
-0.1302278031050010E+02,-0.4354684123563828E-01,0.4787788167773835E+01,-0.7519331453225494E-03,,,,,,,
-0.1302277754666240E+02,0.8097272043322484E-01,0.4984424251274074E+01,-0.6683970963518584E-03,,,,,,,
-0.1285543903209400E+02,-0.4368117350121987E-01,0.5180975413186310E+01,-0.5828697541796371E-03,,,,,,,
-0.1285543560151230E+02,0.8162751581792525E-01,0.5403972656052850E+01,-0.4788981613112991E-03,,,,,,,
-0.1268798711386140E+02,-0.4369652239862406E-01,0.5675481066997935E+01,-0.3474085491577800E-03,,,,,,,
-0.1268798295844085E+02,0.8215138649549654E-01,0.5943373108850070E+01,-0.2185782835759172E-03,,,,,,,
-0.1252043580813835E+02,-0.4375091746965570E-01,0.6120453534905185E+01,-0.8519199592422612E-04,,,,,,,
-0.1252043086813325E+02,0.8270695015198760E-01,,,,,,,,,
-0.1235250100340255E+02,-0.4367145594530065E-01,,,,,,,,,
-0.1235249521605630E+02,0.8312153622932729E-01,,,,,,,,,
-0.1218395587272005E+02,-0.4325112726904847E-01,,,,,,,,,
-0.1218394917211355E+02,0.8314388750099848E-01,,,,,,,,,
-0.1201474741619435E+02,-0.4478936935760282E-01,,,,,,,,,
-0.1201473973400500E+02,0.8516641980845376E-01,,,,,,,,,
-0.1184498264850625E+02,-0.4457928753260312E-01,,,,,,,,,
-0.1184497391529525E+02,0.8546254979493678E-01,,,,,,,,,
-0.1167491238484210E+02,-0.4378780948421242E-01,,,,,,,,,
-0.1167490253184825E+02,0.8509368671401918E-01,,,,,,,,,
-0.1150474047434965E+02,-0.4378072703395616E-01,,,,,,,,,
-0.1150472943399695E+02,0.8552796347040739E-01,,,,,,,,,
-0.1133434446923415E+02,-0.4380899339777191E-01,,,,,,,,,
-0.1133433217261895E+02,0.8601993173958816E-01,,,,,,,,,
-0.1116347841776885E+02,-0.4445519097332984E-01,,,,,,,,,
-0.1116346479324045E+02,0.8710662044733537E-01,,,,,,,,,
-0.1099208112244340E+02,-0.4513829654186835E-01,,,,,,,,,
-0.1099206609710320E+02,0.8823919269047453E-01,,,,,,,,,
-0.1082025745925280E+02,-0.4575286155007442E-01,,,,,,,,,
-0.1082024096082135E+02,0.8930240859525497E-01,,,,,,,,,
-0.1064822251529960E+02,-0.4647917977962105E-01,,,,,,,,,
-0.1064820447401895E+02,0.9045634334708033E-01,,,,,,,,,
-0.1047611893164680E+02,-0.4702932151193029E-01,,,,,,,,,
-0.1047609928070085E+02,0.9142960121191392E-01,,,,,,,,,
-0.1030386168689885E+02,-0.4738517446755536E-01,,,,,,,,,
-0.1030384036101280E+02,0.9221848695477895E-01,,,,,,,,,
-0.1013133709541280E+02,-0.4655260869285169E-01,,,,,,,,,
-0.1013131403110040E+02,0.9174260806832231E-01,,,,,,,,,
-0.9958581273406216E+01,-0.4804961820334760E-01,,,,,,,,,
-0.9958556410933525E+01,0.9360620629516953E-01,,,,,,,,,
-0.9785717732374716E+01,-0.4852051773215057E-01,,,,,,,,,
-0.9785691017001145E+01,0.9449290418895388E-01,,,,,,,,,
-0.9612876314164506E+01,-0.4880205949075999E-01,,,,,,,,,
-0.9612847696475580E+01,0.9516078170821854E-01,,,,,,,,,
