
-0.1064820447401895E+02,0.1222199423403287E-02,,,,,,,,,
-0.1047611893164680E+02,-0.8245762328216717E-03,,,,,,,,,
-0.1047609928070085E+02,0.1216520570780489E-02,,,,,,,,,
-0.1030386168689885E+02,-0.8145837317542201E-03,,,,,,,,,
-0.1030384036101280E+02,0.1215352467736131E-02,,,,,,,,,
-0.1013133709541280E+02,-0.8043423526619872E-03,,,,,,,,,
-0.1013131403110040E+02,0.1188646599774057E-02,,,,,,,,,
-0.9958581273406216E+01,-0.7974960960294870E-03,,,,,,,,,
-0.9958556410933525E+01,0.1207704318605318E-02,,,,,,,,,
-0.9785717732374716E+01,-0.7889407012735682E-03,,,,,,,,,
-0.9785691017001145E+01,0.1198779299917170E-02,,,,,,,,,
-0.9612876314164506E+01,-0.7796809304955785E-03,,,,,,,,,
-0.9612847696475580E+01,0.1194309301817378E-02,,,,,,,,,
-0.9440107988849805E+01,-0.7705039275008203E-03,,,,,,,,,
-0.9440077424483121E+01,0.1190877075221073E-02,,,,,,,,,
-0.9267409933236960E+01,-0.7590254754552611E-03,,,,,,,,,
-0.9267377383444529E+01,0.1183529594342043E-02,,,,,,,,,
-0.9094834203624586E+01,-0.7472526412373112E-03,,,,,,,,,
-0.9094799637048595E+01,0.1177465981569302E-02,,,,,,,,,
-0.8922496383684230E+01,-0.7347985353377445E-03,,,,,,,,,
-0.8922459777965640E+01,0.1169720089164568E-02,,,,,,,,,
-0.8750511500048690E+01,-0.7214972596727264E-03,,,,,,,,,
-0.8750472842637970E+01,0.1160974222620466E-02,,,,,,,,,
-0.8578928158643276E+01,-0.7073047429866500E-03,,,,,,,,,
-0.8578887446803481E+01,0.1150571917150105E-02,,,,,,,,,
-0.8407739850757284E+01,-0.6925320853406226E-03,,,,,,,,,
-0.8407697091586256E+01,0.1145617688870021E-02,,,,,,,,,
-0.8237044937576695E+01,-0.6747183012443201E-03,,,,,,,,,
-0.8237000149850065E+01,0.1125981185417730E-02,,,,,,,,,
-0.8067048818893484E+01,-0.6550688237358808E-03,,,,,,,,,
-0.8067002035222426E+01,0.1108774999878166E-02,,,,,,,,,
-0.7897896261845360E+01,-0.6336799797249069E-03,,,,,,,,,
-0.7897847529038085E+01,0.1089978916202656E-02,,,,,,,,,
-0.7729586235738115E+01,-0.6115059755240734E-03,,,,,,,,,
-0.7729535613967640E+01,0.1065987446409549E-02,,,,,,,,,
-0.7562104730968615E+01,-0.5870300973963180E-03,,,,,,,,,
-0.7562052294305525E+01,0.1040516596564571E-02,,,,,,,,,
-0.7395653427759375E+01,-0.5712125929597559E-03,,,,,,,,,
-0.7395599267199350E+01,0.1001713610787865E-02,,,,,,,,,
-0.7230503282314195E+01,-0.3616189467308152E-03,,,,,,,,,
-0.7230447507031499E+01,0.6594195236183311E-03,,,,,,,,,
-0.7066743528613345E+01,-0.6241310228265488E-03,,,,,,,,,
-0.7066686264537780E+01,0.1176162918579463E-02,,,,,,,,,
-0.6917322278345830E+01,-0.4375654176819551E-03,,,,,,,,,
-0.6917284768698245E+01,0.8088290332672086E-03,,,,,,,,,
-0.6780729940473025E+01,-0.4196835509090896E-03,,,,,,,,,
-0.6780729823386630E+01,0.9183994192796286E-03,,,,,,,,,
-0.6642590926109360E+01,0.8831473743751811E-03,,,,,,,,,
-0.6642560636384150E+01,-0.4692821539392781E-03,,,,,,,,,
-0.6502904934839475E+01,0.9733153533558950E-03,,,,,,,,,
-0.6502851004987270E+01,-0.4762781602931757E-03,,,,,,,,,
-0.6361531135227185E+01,0.1038299939678719E-02,,,,,,,,,
-0.6361460057216660E+01,-0.4930681260661152E-03,,,,,,,,,
-0.6218323819414115E+01,0.1098884316436751E-02,,,,,,,,,
-0.6218241804497710E+01,-0.5088602006531711E-03,,,,,,,,,
-0.6073548300566775E+01,0.1167244456792110E-02,,,,,,,,,
-0.6073461268847980E+01,-0.5199678493055833E-03,,,,,,,,,
-0.5927464144461185E+01,0.1196527526493146E-02,,,,,,,,,
-0.5927377648336455E+01,-0.5187755749540944E-03,,,,,,,,,
-0.5853880942559180E+01,-0.1335741449890945E+00,,,,,,,,,
-0.5853796076059179E+01,0.6666931846165892E-01,,,,,,,,,
-0.5770201886660836E+01,0.1188630963942322E-02,,,,,,,,,
-0.5770134549781345E+01,-0.5233885908322109E-03,,,,,,,,,
-0.5603254515733695E+01,0.1353443377215224E-02,,,,,,,,,
-0.5603220066371906E+01,-0.5255465461937769E-03,,,,,,,,,
-0.5436309430278595E+01,0.1287464406986121E-02,,,,,,,,,
-0.5436303634488930E+01,-0.5255414000544489E-03,,,,,,,,,
-0.5269385358503390E+01,-0.5124869288582854E-03,,,,,,,,,
-0.5269366722740415E+01,0.1329141156204004E-02,,,,,,,,,
-0.5102465322194870E+01,-0.4949506898752913E-03,,,,,,,,,
-0.5102426452508086E+01,0.1364105994729413E-02,,,,,,,,,
-0.4935543587956880E+01,-0.4828081519035135E-03,,,,,,,,,
-0.4935488639886746E+01,0.1367236265923615E-02,,,,,,,,,
-0.4768620196002135E+01,-0.4652767455136286E-03,,,,,,,,,
-0.4768553260069930E+01,0.1382803490900352E-02,,,,,,,,,
-0.4601695163567870E+01,-0.4470901762472783E-03,,,,,,,,,
-0.4601620237111740E+01,0.1396055307049496E-02,,,,,,,,,
-0.4434768484121135E+01,-0.4285417771378155E-03,,,,,,,,,
-0.4434689437899005E+01,0.1420138574077897E-02,,,,,,,,,
-0.4267840133098125E+01,-0.4110261755530798E-03,,,,,,,,,
-0.4267760672457310E+01,0.1438276033322622E-02,,,,,,,,,
-0.4103701380639815E+01,-0.3901188874677977E-03,,,,,,,,,
-0.4103625152425385E+01,0.1431868959876203E-02,,,,,,,,,
-0.3949163227038585E+01,-0.3684355293298920E-03,,,,,,,,,
-0.3949093642296095E+01,0.1522772400430399E-02,,,,,,,,,
-0.3807928036671075E+01,-0.3393805831946502E-03,,,,,,,,,
-0.3807867547806990E+01,0.1420279943648556E-02,,,,,,,,,
-0.3679107633519690E+01,-0.3111863795600829E-03,,,,,,,,,
-0.3679057436796360E+01,0.1377709739973092E-02,,,,,,,,,
-0.3561463373121575E+01,-0.2699431593720499E-03,,,,,,,,,
-0.3561423678138240E+01,0.1615313486204062E-02,,,,,,,,,
-0.3453597741609875E+01,-0.2495981726163542E-03,,,,,,,,,
-0.3453568061941475E+01,0.1338862702396558E-02,,,,,,,,,
-0.3353957652353535E+01,-0.2066923748439443E-03,,,,,,,,,
-0.3353937069637115E+01,0.1345307980902780E-02,,,,,,,,,
-0.3261149087435155E+01,-0.1723990307674123E-03,,,,,,,,,
-0.3261136436975300E+01,0.1326104467073805E-02,,,,,,,,,
-0.3173726110562050E+01,-0.1373574811558633E-03,,,,,,,,,
-0.3173720126958110E+01,0.1370626552997393E-02,,,,,,,,,
-0.3090334904949820E+01,-0.1094538719841060E-03,,,,,,,,,
-0.3090334313169485E+01,0.1266199551404164E-02,,,,,,,,,
-0.3009709627193555E+01,0.1224465269249787E-02,,,,,,,,,
-0.3009706061791215E+01,-0.8053780035555352E-04,,,,,,,,,
-0.2930615309207240E+01,0.1140515005895967E-02,,,,,,,,,
-0.2930608746101420E+01,-0.6009420069497081E-04,,,,,,,,,
-0.2851828239074505E+01,0.8814886149078187E-03,,,,,,,,,
-0.2851819751236925E+01,-0.2750490447714435E-04,,,,,,,,,
-0.2772164142281870E+01,0.9871611168024920E-03,,,,,,,,,
-0.2772154705273025E+01,-0.2058497014201372E-04,,,,,,,,,
-0.2690526578006550E+01,0.7784125683641469E-03,,,,,,,,,
-0.2690517065020305E+01,-0.3869496982260224E-05,,,,,,,,,
-0.2614941001821050E+01,0.1856203190905411E-02,,,,,,,,,
-0.2614932035560775E+01,0.1509004380869398E-04,,,,,,,,,
-0.2545385003642375E+01,0.1399332482291218E-02,,,,,,,,,
-0.2545376974899125E+01,0.4080509307095291E-04,,,,,,,,,
-0.2472634717645185E+01,0.1266278270304964E-02,,,,,,,,,
-0.2472627936468120E+01,0.6772994681896479E-04,,,,,,,,,
-0.2395727169003050E+01,0.1246756230013741E-02,,,,,,,,,
-0.2395721851976890E+01,0.8990867467347921E-04,,,,,,,,,
-0.2313813360841575E+01,0.1056375757806931E-02,,,,,,,,,
-0.2313809604465435E+01,0.1302061947819915E-03,,,,,,,,,
-0.2226062084527120E+01,0.9391800989444826E-03,,,,,,,,,
-0.2226059831735345E+01,0.1616325174000810E-03,,,,,,,,,
-0.2131142759566155E+01,0.8815546494107059E-04,,,,,,,,,
-0.2131141764830960E+01,0.9845787211889545E-04,,,,,,,,,
-0.2027337291797515E+01,-0.1441039931450895E-02,,,,,,,,,
-0.2027337065312575E+01,0.1204637033764530E-02,,,,,,,,,
-0.1934185847657805E+01,0.1503566372482395E-03,,,,,,,,,
-0.1934185847655255E+01,-0.3897705281181781E-03,,,,,,,,,
-0.1798315567814290E+01,-0.9435537185470510E-03,,,,,,,,,
-0.1795258370274605E+01,-0.1593864869801608E-03,,,,,,,,,
0.1795258370274605E+01,-0.1593864869801608E-03,,,,,,,,,
0.1798315567814290E+01,-0.9435537185470510E-03,,,,,,,,,
0.1934185847655255E+01,-0.3897705281181781E-03,,,,,,,,,
0.1934185847657805E+01,0.1503566372482395E-03,,,,,,,,,
0.2027337065312575E+01,0.1204637033764530E-02,,,,,,,,,
0.2027337291797515E+01,-0.1441039931450895E-02,,,,,,,,,
0.2131141764830960E+01,0.9845787211889545E-04,,,,,,,,,
0.2131142759566155E+01,0.8815546494107059E-04,,,,,,,,,
0.2226059831735345E+01,0.1616325174000810E-03,,,,,,,,,
0.2226062084527120E+01,0.9391800989444826E-03,,,,,,,,,
0.2313809604465435E+01,0.1302061947819915E-03,,,,,,,,,
0.2313813360841575E+01,0.1056375757806931E-02,,,,,,,,,
0.2395721851976890E+01,0.8990867467347921E-04,,,,,,,,,
0.2395727169003050E+01,0.1246756230013741E-02,,,,,,,,,
0.2472627936468120E+01,0.6772994681896479E-04,,,,,,,,,
0.2472634717645185E+01,0.1266278270304964E-02,,,,,,,,,
0.2545376974899125E+01,0.4080509307095291E-04,,,,,,,,,
0.2545385003642375E+01,0.1399332482291218E-02,,,,,,,,,
0.2614932035560775E+01,0.1509004380869398E-04,,,,,,,,,
0.2614941001821050E+01,0.1856203190905411E-02,,,,,,,,,
0.2690517065020305E+01,-0.3869496982260224E-05,,,,,,,,,
0.2690526578006550E+01,0.7784125683641469E-03,,,,,,,,,
0.2772154705273025E+01,-0.2058497014201372E-04,,,,,,,,,
0.2772164142281870E+01,0.9871611168024920E-03,,,,,,,,,
0.2851819751236925E+01,-0.2750490447714435E-04,,,,,,,,,
0.2851828239074505E+01,0.8814886149078187E-03,,,,,,,,,
0.2930608746101420E+01,-0.6009420069497081E-04,,,,,,,,,
0.2930615309207240E+01,0.1140515005895967E-02,,,,,,,,,
0.3009706061791215E+01,-0.8053780035555352E-04,,,,,,,,,
0.3009709627193555E+01,0.1224465269249787E-02,,,,,,,,,
0.3090334313169485E+01,0.1266199551404164E-02,,,,,,,,,
0.3090334904949820E+01,-0.1094538719841060E-03,,,,,,,,,
0.3173720126958110E+01,0.1370626552997393E-02,,,,,,,,,
0.3173726110562050E+01,-0.1373574811558633E-03,,,,,,,,,
0.3261136436975300E+01,0.1326104467073805E-02,,,,,,,,,
0.3261149087435155E+01,-0.1723990307674123E-03,,,,,,,,,
0.3353937069637115E+01,0.1345307980902780E-02,,,,,,,,,
0.3353957652353535E+01,-0.2066923748439443E-03,,,,,,,,,
0.3453568061941475E+01,0.1338862702396558E-02,,,,,,,,,
0.3453597741609875E+01,-0.2495981726163542E-03,,,,,,,,,
0.3561423678138240E+01,0.1615313486204062E-02,,,,,,,,,
0.3561463373121575E+01,-0.2699431593720499E-03,,,,,,,,,
0.3679057436796360E+01,0.1377709739973092E-02,,,,,,,,,
0.3679107633519690E+01,-0.3111863795600829E-03,,,,,,,,,
0.3807867547806990E+01,0.1420279943648556E-02,,,,,,,,,
0.3807928036671075E+01,-0.3393805831946502E-03,,,,,,,,,
0.3949093642296095E+01,0.1522772400430399E-02,,,,,,,,,
0.3949163227038585E+01,-0.3684355293298920E-03,,,,,,,,,
0.4103625152425385E+01,0.1431868959876203E-02,,,,,,,,,
0.4103701380639815E+01,-0.3901188874677977E-03,,,,,,,,,
0.4267760672457310E+01,0.1438276033322622E-02,,,,,,,,,
0.4267840133098125E+01,-0.4110261755530798E-03,,,,,,,,,
0.4434689437899005E+01,0.1420138574077897E-02,,,,,,,,,
0.4434768484121135E+01,-0.4285417771378155E-03,,,,,,,,,
0.4601620237111740E+01,0.1396055307049496E-02,,,,,,,,,
0.4601695163567870E+01,-0.4470901762472783E-03,,,,,,,,,
0.4768553260069930E+01,0.1382803490900352E-02,,,,,,,,,
0.4768620196002135E+01,-0.4652767455136286E-03,,,,,,,,,
0.4935488639886746E+01,0.1367236265923615E-02,,,,,,,,,
0.4935543587956880E+01,-0.4828081519035135E-03,,,,,,,,,
0.5102426452508086E+01,0.1364105994729413E-02,,,,,,,,,
0.5102465322194870E+01,-0.4949506898752913E-03,,,,,,,,,
0.5269366722740415E+01,0.1329141156204004E-02,,,,,,,,,
0.5269385358503390E+01,-0.5124869288582854E-03,,,,,,,,,
0.5436303634488930E+01,-0.5255414000544489E-03,,,,,,,,,
0.5436309430278595E+01,0.1287464406986121E-02,,,,,,,,,
0.5603220066371906E+01,-0.5255465461937769E-03,,,,,,,,,
0.5603254515733695E+01,0.1353443377215224E-02,,,,,,,,,
0.5770134549781345E+01,-0.5233885908322109E-03,,,,,,,,,
0.5770201886660836E+01,0.1188630963942322E-02,,,,,,,,,
0.5853796076059179E+01,0.6666931846165892E-01,,,,,,,,,
0.5853880942559180E+01,-0.1335741449890945E+00,,,,,,,,,
0.5927377648336455E+01,-0.5187755749540944E-03,,,,,,,,,
0.5927464144461185E+01,0.1196527526493146E-02,,,,,,,,,
0.6073461268847980E+01,-0.5199678493055833E-03,,,,,,,,,
0.6073548300566775E+01,0.1167244456792110E-02,,,,,,,,,
0.6218241804497710E+01,-0.5088602006531711E-03,,,,,,,,,
0.6218323819414115E+01,0.1098884316436751E-02,,,,,,,,,
0.6361460057216660E+01,-0.4930681260661152E-03,,,,,,,,,
0.6361531135227185E+01,0.1038299939678719E-02,,,,,,,,,
0.6502851004987270E+01,-0.4762781602931757E-03,,,,,,,,,
0.6502904934839475E+01,0.9733153533558950E-03,,,,,,,,,
0.6642560636384150E+01,-0.4692821539392781E-03,,,,,,,,,
0.6642590926109360E+01,0.8831473743751811E-03,,,,,,,,,
0.6780729823386630E+01,0.9183994192796286E-03,,,,,,,,,
0.6780729940473025E+01,-0.4196835509090896E-03,,,,,,,,,
0.6917284768698245E+01,0.8088290332672086E-03,,,,,,,,,
0.6917322278345830E+01,-0.4375654176819551E-03,,,,,,,,,
0.7066686264537780E+01,0.1176162918579463E-02,,,,,,,,,
0.7066743528613345E+01,-0.6241310228265488E-03,,,,,,,,,
0.7230447507031499E+01,0.6594195236183311E-03,,,,,,,,,
0.7230503282314195E+01,-0.3616189467308152E-03,,,,,,,,,
0.7395599267199350E+01,0.1001713610787865E-02,,,,,,,,,
0.7395653427759375E+01,-0.5712125929597559E-03,,,,,,,,,
0.7562052294305525E+01,0.1040516596564571E-02,,,,,,,,,
0.7562104730968615E+01,-0.5870300973963180E-03,,,,,,,,,
0.7729535613967640E+01,0.1065987446409549E-02,,,,,,,,,
0.7729586235738115E+01,-0.6115059755240734E-03,,,,,,,,,
0.7897847529038085E+01,0.1089978916202656E-02,,,,,,,,,
0.7897896261845360E+01,-0.6336799797249069E-03,,,,,,,,,
0.8067002035222426E+01,0.1108774999878166E-02,,,,,,,,,
0.8067048818893484E+01,-0.6550688237358808E-03,,,,,,,,,
0.8237000149850065E+01,0.1125981185417730E-02,,,,,,,,,
0.8237044937576695E+01,-0.6747183012443201E-03,,,,,,,,,
0.8407697091586256E+01,0.1145617688870021E-02,,,,,,,,,
0.8407739850757284E+01,-0.6925320853406226E-03,,,,,,,,,
0.8578887446803481E+01,0.1150571917150105E-02,,,,,,,,,
0.8578928158643276E+01,-0.7073047429866500E-03,,,,,,,,,
0.8750472842637970E+01,0.1160974222620466E-02,,,,,,,,,
0.8750511500048690E+01,-0.7214972596727264E-03,,,,,,,,,
0.8922459777965640E+01,0.1169720089164568E-02,,,,,,,,,
0.8922496383684230E+01,-0.7347985353377445E-03,,,,,,,,,
0.9094799637048595E+01,0.1177465981569302E-02,,,,,,,,,
0.9094834203624586E+01,-0.7472526412373112E-03,,,,,,,,,
0.9267377383444529E+01,0.1183529594342043E-02,,,,,,,,,
0.9267409933236960E+01,-0.7590254754552611E-03,,,,,,,,,
0.9440077424483121E+01,0.1190877075221073E-02,,,,,,,,,
0.9440107988849805E+01,-0.7705039275008203E-03,,,,,,,,,
0.9612847696475580E+01,0.1194309301817378E-02,,,,,,,,,
0.9612876314164506E+01,-0.7796809304955785E-03,,,,,,,,,
0.9785691017001145E+01,0.1198779299917170E-02,,,,,,,,,
0.9785717732374716E+01,-0.7889407012735682E-03,,,,,,,,,
0.9958556410933525E+01,0.1207704318605318E-02,,,,,,,,,
0.9958581273406216E+01,-0.7974960960294870E-03,,,,,,,,,
0.1013131403110040E+02,0.1188646599774057E-02,,,,,,,,,
0.1013133709541280E+02,-0.8043423526619872E-03,,,,,,,,,
0.1030384036101280E+02,0.1215352467736131E-02,,,,,,,,,
0.1030386168689885E+02,-0.8145837317542201E-03,,,,,,,,,
0.1047609928070085E+02,0.1216520570780489E-02,,,,,,,,,
0.1047611893164680E+02,-0.8245762328216717E-03,,,,,,,,,
0.1064820447401895E+02,0.1222199423403287E-02,,,,,,,,,
0.1064822251529960E+02,-0.8340234557528205E-03,,,,,,,,,
0.1082024096082135E+02,0.1227199909210093E-02,,,,,,,,,
0.1082025745925280E+02,-0.8445758986844386E-03,,,,,,,,,
0.1099206609710320E+02,0.1210746605076835E-02,,,,,,,,,
0.1099208112244340E+02,-0.8370702978273784E-03,,,,,,,,,
0.1116346479324045E+02,0.1211625449634759E-02,,,,,,,,,
0.1116347841776885E+02,-0.8432915663062385E-03,,,,,,,,,
0.1133433217261895E+02,0.1210304297104868E-02,,,,,,,,,
0.1133434446923415E+02,-0.8519705178611442E-03,,,,,,,,,
0.1150472943399695E+02,0.1179144928531106E-02,,,,,,,,,
0.1150474047434965E+02,-0.8310384945219436E-03,,,,,,,,,
0.1167490253184825E+02,0.1169469618028935E-02,,,,,,,,,
0.1167491238484210E+02,-0.8360888978583107E-03,,,,,,,,,
0.1184497391529525E+02,0.1246556259174159E-02,,,,,,,,,
0.1184498264850625E+02,-0.8843277797938416E-03,,,,,,,,,
0.1201473973400500E+02,0.1268816310675653E-02,,,,,,,,,
0.1201474741619435E+02,-0.8929963419868761E-03,,,,,,,,,
0.1218394917211355E+02,0.1211829003553815E-02,,,,,,,,,
0.1218395587272005E+02,-0.8917173577813208E-03,,,,,,,,,
0.1235249521605630E+02,0.1254277959843290E-02,,,,,,,,,
0.1235250100340255E+02,-0.9066312696170979E-03,,,,,,,,,
0.1252043086813325E+02,0.1264596339377147E-02,,,,,,,,,
0.1252043580813835E+02,-0.9201216404906321E-03,,,,,,,,,
0.1268798295844085E+02,0.1272089022971858E-02,,,,,,,,,
0.1268798711386140E+02,-0.9321765563874452E-03,,,,,,,,,
0.1285543560151230E+02,0.1285808605300454E-02,,,,,,,,,
0.1285543903209400E+02,-0.9456723486949544E-03,,,,,,,,,
0.1302277754666240E+02,0.1300930000275621E-02,,,,,,,,,
0.1302278031050010E+02,-0.9618514758955823E-03,,,,,,,,,
0.1318974213326025E+02,0.1320222664368878E-02,,,,,,,,,
0.1318974428757885E+02,-0.9809092909440740E-03,,,,,,,,,
